C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0016.mpx:11016,AI 017 - time: 16952.135 - 17174.601 (222.467sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0008.mpx:10000,LFP 001 - erased samples: 16862364 - 16862410 (64)(0.046sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0008.mpx:10256,SPK 001 - erased samples: 269796783 - 269797375 (2048)(0.092sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0008.mpx:11016,AI 017 - erased samples: 33724791 - 33724799 (64)(0.023sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0008.mpx:10000,LFP 001 - time: 11852.928 - 12086.988 (234.060sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0008.mpx:10128,SEG 001 - time: 11852.930 - 12084.819 (231.889sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0008.mpx:10256,SPK 001 - time: 11852.928 - 12086.988 (234.060sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0008.mpx:11016,AI 017 - time: 11852.928 - 12086.988 (234.060sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0015.mpx:10000,LFP 001 - erased samples: 23585680 - 23585738 (64)(0.046sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0015.mpx:10256,SPK 001 - erased samples: 377369847 - 377370623 (2048)(0.092sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0015.mpx:11016,AI 017 - erased samples: 47171424 - 47171455 (64)(0.023sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0015.mpx:10000,LFP 001 - time: 16683.455 - 16906.261 (222.806sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0015.mpx:10128,SEG 001 - time: 16683.478 - 16906.254 (222.776sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0015.mpx:10256,SPK 001 - time: 16683.455 - 16906.261 (222.806sec)
